# continuous GPU adapter memory counters + nvidia-smi, every 10 s, started 2026-09-05T15:12:32Z; columns: utc | adapter ded/shr/com MB (adapters over 100 MB) || nvidia-smi index,used,total
15:12:32 | 3c6c_phys_0 ded=20797 shr=86 com=20883 | 4ca2_phys_0 ded=23364 shr=1818 com=25182 | 5c7c_phys_0 ded=1922 shr=1530 com=5959 || 0, 20792 MiB; 1, 23356 MiB
17:11:32 | 3c6c_phys_0 ded=16058 shr=920 com=16978 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 16052 MiB; 1, 0 MiB
17:11:43 | 3c6c_phys_0 ded=17192 shr=866 com=18058 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 17186 MiB; 1, 0 MiB
17:11:54 | 3c6c_phys_0 ded=20678 shr=748 com=21426 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 20672 MiB; 1, 0 MiB
17:12:05 | 3c6c_phys_0 ded=20700 shr=726 com=21426 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 20694 MiB; 1, 0 MiB
17:12:17 | 3c6c_phys_0 ded=21340 shr=86 com=21427 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 21336 MiB; 1, 0 MiB
17:12:28 | 3c6c_phys_0 ded=21340 shr=86 com=21427 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 21336 MiB; 1, 0 MiB
17:12:39 | 3c6c_phys_0 ded=21340 shr=86 com=21427 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 21336 MiB; 1, 0 MiB
17:12:50 | 3c6c_phys_0 ded=21352 shr=86 com=21439 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 21348 MiB; 1, 0 MiB
17:13:01 | 3c6c_phys_0 ded=21352 shr=86 com=21439 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 21348 MiB; 1, 0 MiB
17:13:12 | 3c6c_phys_0 ded=21352 shr=86 com=21439 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 21348 MiB; 1, 0 MiB
17:13:23 | 3c6c_phys_0 ded=21352 shr=86 com=21439 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 21348 MiB; 1, 0 MiB
17:13:35 | 3c6c_phys_0 ded=21352 shr=86 com=21439 | 5c7c_phys_0 ded=1960 shr=1233 com=5948 || 0, 21348 MiB; 1, 0 MiB
17:13:46 | 3c6c_phys_0 ded=21352 shr=86 com=21439 | 5c7c_phys_0 ded=1960 shr=1233 com=5948 || 0, 21348 MiB; 1, 0 MiB
17:13:57 | 3c6c_phys_0 ded=21352 shr=86 com=21439 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 21348 MiB; 1, 0 MiB
17:14:08 | 3c6c_phys_0 ded=21352 shr=86 com=21439 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 21348 MiB; 1, 0 MiB
17:14:19 | 3c6c_phys_0 ded=21352 shr=86 com=21439 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 21348 MiB; 1, 0 MiB
17:14:30 | 3c6c_phys_0 ded=21352 shr=86 com=21439 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 21348 MiB; 1, 0 MiB
17:14:41 | 3c6c_phys_0 ded=21352 shr=86 com=21439 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 21348 MiB; 1, 0 MiB
17:14:52 | 3c6c_phys_0 ded=21352 shr=86 com=21439 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 21348 MiB; 1, 0 MiB
17:15:03 | 3c6c_phys_0 ded=21352 shr=86 com=21439 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 21348 MiB; 1, 0 MiB
17:15:14 | 3c6c_phys_0 ded=21352 shr=86 com=21439 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 21348 MiB; 1, 0 MiB
17:15:25 | 3c6c_phys_0 ded=21352 shr=86 com=21439 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 21348 MiB; 1, 0 MiB
17:15:37 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 0 MiB; 1, 0 MiB
17:15:48 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 0 MiB; 1, 0 MiB
17:15:59 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 14 MiB; 1, 0 MiB
17:16:10 | 3c6c_phys_0 ded=15274 shr=86 com=15361 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 15270 MiB; 1, 0 MiB
17:16:21 | 3c6c_phys_0 ded=15274 shr=86 com=15361 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 15270 MiB; 1, 0 MiB
17:16:33 | 3c6c_phys_0 ded=15274 shr=86 com=15361 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 15270 MiB; 1, 0 MiB
17:16:44 | 3c6c_phys_0 ded=15274 shr=86 com=15361 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 15270 MiB; 1, 0 MiB
17:16:55 | 3c6c_phys_0 ded=15274 shr=86 com=15361 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 15270 MiB; 1, 0 MiB
17:17:07 | 3c6c_phys_0 ded=15274 shr=86 com=15361 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 15270 MiB; 1, 0 MiB
17:17:18 | 3c6c_phys_0 ded=21090 shr=86 com=21177 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 21086 MiB; 1, 0 MiB
17:17:29 | 3c6c_phys_0 ded=24128 shr=6104 com=30233 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 24112 MiB; 1, 0 MiB
17:17:40 | 3c6c_phys_0 ded=24128 shr=6104 com=30233 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 24112 MiB; 1, 0 MiB
17:17:51 | 3c6c_phys_0 ded=17326 shr=2792 com=20118 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 19226 MiB; 1, 0 MiB
17:18:03 | 3c6c_phys_0 ded=19820 shr=2728 com=22548 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 19810 MiB; 1, 0 MiB
17:18:14 | 3c6c_phys_0 ded=22442 shr=102 com=22545 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22454 MiB; 1, 0 MiB
17:18:26 | 3c6c_phys_0 ded=22458 shr=86 com=22545 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22454 MiB; 1, 0 MiB
17:18:37 | 3c6c_phys_0 ded=22458 shr=86 com=22545 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22454 MiB; 1, 0 MiB
17:18:48 | 3c6c_phys_0 ded=22458 shr=86 com=22545 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22454 MiB; 1, 0 MiB
17:19:00 | 3c6c_phys_0 ded=22498 shr=86 com=22585 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22494 MiB; 1, 0 MiB
17:19:11 | 3c6c_phys_0 ded=22510 shr=86 com=22597 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22506 MiB; 1, 0 MiB
17:19:22 | 3c6c_phys_0 ded=22510 shr=86 com=22597 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22506 MiB; 1, 0 MiB
17:19:33 | 3c6c_phys_0 ded=22510 shr=86 com=22597 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22506 MiB; 1, 0 MiB
17:19:44 | 3c6c_phys_0 ded=22510 shr=86 com=22597 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22506 MiB; 1, 0 MiB
17:19:55 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:20:06 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:20:17 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:20:28 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:20:40 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:20:51 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:21:02 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:21:13 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:21:24 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:21:35 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:21:46 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:21:57 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:22:08 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:22:19 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:22:30 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:22:42 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:22:53 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:23:04 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:23:15 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:23:26 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:23:37 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:23:48 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:23:59 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:24:10 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:24:21 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:24:33 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:24:44 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:24:55 | 3c6c_phys_0 ded=22530 shr=86 com=22617 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 22526 MiB; 1, 0 MiB
17:25:06 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 0 MiB; 1, 0 MiB
17:25:17 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 0 MiB; 1, 0 MiB
17:25:28 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 0 MiB; 1, 0 MiB
17:25:39 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 0 MiB; 1, 0 MiB
17:25:50 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 0 MiB; 1, 0 MiB
17:26:01 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 0 MiB; 1, 0 MiB
17:26:12 | 5c7c_phys_0 ded=1961 shr=1255 com=5956 || 0, 0 MiB; 1, 0 MiB
17:26:23 | 5c7c_phys_0 ded=1961 shr=1255 com=5956 || 0, 0 MiB; 1, 0 MiB
17:26:35 | 5c7c_phys_0 ded=1961 shr=1255 com=5956 || 0, 0 MiB; 1, 0 MiB
17:26:46 | 5c7c_phys_0 ded=1961 shr=1255 com=5956 || 0, 0 MiB; 1, 0 MiB
17:26:57 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 0 MiB; 1, 0 MiB
17:27:08 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 0 MiB; 1, 0 MiB
17:27:19 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 0 MiB; 1, 0 MiB
17:27:30 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 0 MiB; 1, 0 MiB
17:27:41 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 0 MiB; 1, 0 MiB
17:27:52 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 0 MiB; 1, 0 MiB
17:28:06 | 5c7c_phys_0 ded=1960 shr=1253 com=5948 || 0, 0 MiB; 1, 0 MiB
