# soak sampler started 03:52:14Z for 9 h
03:52:18 | 3c6c_phys_0 ded=4 shr=0 com=4 | 4ca2_phys_0 ded=4 shr=0 com=4 | 5c7c_phys_0 ded=1956 shr=1451 com=6042 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 0 MiB; 1, 0 MiB
04:14:31 | 3c6c_phys_0 ded=15324 shr=88 com=15413 | 4ca2_phys_0 ded=20627 shr=278 com=20905 | 5c7c_phys_0 ded=1959 shr=1283 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 15320 MiB; 1, 20622 MiB
04:14:44 | 3c6c_phys_0 ded=15324 shr=88 com=15413 | 4ca2_phys_0 ded=20627 shr=278 com=20905 | 5c7c_phys_0 ded=1959 shr=1283 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 15320 MiB; 1, 20622 MiB
04:14:59 | 3c6c_phys_0 ded=15324 shr=88 com=15413 | 4ca2_phys_0 ded=20627 shr=278 com=20905 | 5c7c_phys_0 ded=1959 shr=1283 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 15320 MiB; 1, 20622 MiB
04:15:12 | 3c6c_phys_0 ded=15324 shr=88 com=15413 | 4ca2_phys_0 ded=20627 shr=278 com=20905 | 5c7c_phys_0 ded=1959 shr=1283 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 15320 MiB; 1, 20622 MiB
04:15:25 | 3c6c_phys_0 ded=15324 shr=88 com=15413 | 4ca2_phys_0 ded=20627 shr=278 com=20905 | 5c7c_phys_0 ded=1959 shr=1283 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 15320 MiB; 1, 20622 MiB
04:15:38 | 3c6c_phys_0 ded=15324 shr=88 com=15413 | 4ca2_phys_0 ded=20627 shr=278 com=20905 | 5c7c_phys_0 ded=1959 shr=1283 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 15320 MiB; 1, 20622 MiB
04:15:51 | 3c6c_phys_0 ded=24136 shr=3944 com=28080 | 4ca2_phys_0 ded=20627 shr=278 com=20905 | 5c7c_phys_0 ded=1959 shr=1283 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 24124 MiB; 1, 20622 MiB
04:16:04 | 3c6c_phys_0 ded=15476 shr=930 com=16406 | 4ca2_phys_0 ded=20627 shr=278 com=20905 | 5c7c_phys_0 ded=1959 shr=1283 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 15470 MiB; 1, 20622 MiB
04:16:17 | 3c6c_phys_0 ded=15476 shr=900 com=16406 | 4ca2_phys_0 ded=20627 shr=278 com=20905 | 5c7c_phys_0 ded=1959 shr=1283 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 15500 MiB; 1, 20622 MiB
04:16:30 | 3c6c_phys_0 ded=15938 shr=848 com=16786 | 4ca2_phys_0 ded=20627 shr=278 com=20905 | 5c7c_phys_0 ded=1959 shr=1283 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 15932 MiB; 1, 20622 MiB
04:16:43 | 3c6c_phys_0 ded=16050 shr=736 com=16786 | 4ca2_phys_0 ded=20627 shr=278 com=20905 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 16044 MiB; 1, 20622 MiB
04:16:56 | 3c6c_phys_0 ded=16122 shr=636 com=16786 | 4ca2_phys_0 ded=20627 shr=278 com=20905 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 16144 MiB; 1, 20622 MiB
04:17:10 | 3c6c_phys_0 ded=16241 shr=544 com=16786 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 16236 MiB; 1, 0 MiB
04:17:23 | 3c6c_phys_0 ded=16365 shr=420 com=16785 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 16360 MiB; 1, 0 MiB
04:17:36 | 3c6c_phys_0 ded=16679 shr=380 com=17061 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 16676 MiB; 1, 0 MiB
04:17:49 | 3c6c_phys_0 ded=16769 shr=230 com=17063 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 16828 MiB; 1, 0 MiB
04:18:02 | 3c6c_phys_0 ded=16903 shr=160 com=17063 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 16962 MiB; 1, 0 MiB
04:18:15 | 3c6c_phys_0 ded=17072 shr=96 com=17169 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 17068 MiB; 1, 0 MiB
04:18:28 | 3c6c_phys_0 ded=17812 shr=96 com=17911 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 17810 MiB; 1, 0 MiB
04:18:41 | 3c6c_phys_0 ded=23668 shr=96 com=23765 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23664 MiB; 1, 0 MiB
04:18:54 | 3c6c_phys_0 ded=23668 shr=96 com=23765 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23664 MiB; 1, 0 MiB
04:19:08 | 3c6c_phys_0 ded=23668 shr=96 com=23765 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23664 MiB; 1, 0 MiB
04:19:21 | 3c6c_phys_0 ded=23668 shr=96 com=23765 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23664 MiB; 1, 0 MiB
04:19:34 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
04:19:47 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
04:20:00 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
04:20:13 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
04:20:26 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
04:20:39 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
04:20:52 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
04:21:05 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15270 shr=86 com=15357 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15266 MiB
04:21:19 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15270 shr=86 com=15357 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15266 MiB
04:21:32 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15270 shr=86 com=15357 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15266 MiB
04:21:45 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15270 shr=86 com=15357 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15266 MiB
04:21:58 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15270 shr=86 com=15357 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15266 MiB
04:22:12 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15270 shr=86 com=15357 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15266 MiB
04:22:25 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15270 shr=86 com=15357 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15266 MiB
04:22:39 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=24137 shr=5218 com=29355 | 5c7c_phys_0 ded=1959 shr=1275 com=5933 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 24122 MiB
04:22:52 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=24137 shr=5218 com=29355 | 5c7c_phys_0 ded=1960 shr=1276 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 24122 MiB
04:23:05 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=16577 shr=2194 com=18771 | 5c7c_phys_0 ded=1960 shr=1276 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 16568 MiB
04:23:18 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=17922 shr=2134 com=20057 | 5c7c_phys_0 ded=1960 shr=1276 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 17914 MiB
04:23:31 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=17144 shr=2006 com=19151 | 5c7c_phys_0 ded=1960 shr=1276 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 17200 MiB
04:23:44 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=17272 shr=1878 com=19150 | 5c7c_phys_0 ded=1960 shr=1276 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 17264 MiB
04:23:56 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=17378 shr=1772 com=19150 | 5c7c_phys_0 ded=1960 shr=1284 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 17434 MiB
04:24:09 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=17547 shr=1602 com=19150 | 5c7c_phys_0 ded=1960 shr=1284 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 17540 MiB
04:24:22 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=17839 shr=1584 com=19424 | 5c7c_phys_0 ded=1960 shr=1284 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 17832 MiB
04:24:35 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=18039 shr=1386 com=19425 | 5c7c_phys_0 ded=1960 shr=1284 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 18092 MiB
04:24:48 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=18229 shr=1198 com=19427 | 5c7c_phys_0 ded=1960 shr=1284 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 18222 MiB
04:25:01 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=18460 shr=1070 com=19531 | 5c7c_phys_0 ded=1960 shr=1284 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 18454 MiB
04:25:14 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=19288 shr=816 com=22064 | 5c7c_phys_0 ded=1960 shr=1284 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 21242 MiB
04:25:28 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=22524 shr=728 com=23254 | 5c7c_phys_0 ded=1960 shr=1284 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 22776 MiB
04:25:41 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23167 shr=86 com=23253 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23162 MiB
04:25:54 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
04:26:07 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
04:26:20 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1962 shr=1286 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
04:26:33 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
04:26:46 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
04:26:59 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1283 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
04:27:12 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
04:27:26 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
04:27:39 | 3c6c_phys_0 ded=23680 shr=96 com=23777 | 4ca2_phys_0 ded=4 shr=0 com=5 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 0 MiB
04:27:52 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15293 shr=150 com=15443 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15288 MiB
04:28:05 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15293 shr=150 com=15443 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15288 MiB
04:28:19 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15293 shr=150 com=15443 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15288 MiB
04:28:32 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15293 shr=150 com=15443 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15288 MiB
04:28:45 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15293 shr=150 com=15443 | 5c7c_phys_0 ded=1960 shr=1255 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15288 MiB
04:28:58 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=15293 shr=150 com=15443 | 5c7c_phys_0 ded=1960 shr=1255 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 15288 MiB
04:29:11 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23321 shr=150 com=23471 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23316 MiB
04:29:24 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23329 shr=150 com=23479 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23324 MiB
04:29:37 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:29:50 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:30:03 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:30:17 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:30:30 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:30:43 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:30:56 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:31:09 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:31:22 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:31:35 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:31:48 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1960 shr=1255 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:32:02 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:32:15 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:32:28 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:32:42 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:32:55 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:33:08 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:33:22 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:33:35 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:33:48 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:34:01 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:34:14 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:34:27 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1960 shr=1275 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:34:40 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1960 shr=1255 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:34:53 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1961 shr=1331 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:35:06 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1961 shr=1351 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:35:20 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1961 shr=1351 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:35:33 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1961 shr=1351 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:35:46 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1961 shr=1351 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:35:59 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1961 shr=1351 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
04:36:12 | 3c6c_phys_0 ded=23681 shr=96 com=23777 | 4ca2_phys_0 ded=23601 shr=150 com=23751 | 5c7c_phys_0 ded=1961 shr=1351 com=5935 | 7648_phys_0 ded=0 shr=0 com=40 || 0, 23676 MiB; 1, 23596 MiB
